"datetime","X","Y"
2007-01-16 08:20:00,0,0.012622
2007-01-16 08:30:00,0,0.012361
2007-01-16 08:40:00,0,0.012109
2007-01-16 08:50:00,0,0.011866
2007-01-16 09:00:00,0,0.011631
2007-01-16 09:10:00,0,0.011404
2007-01-16 09:20:00,0,0.011186
2007-01-16 09:30:00,0,0.010974
2007-01-16 09:40:00,0,0.010769
2007-01-16 09:50:00,0,0
2007-01-16 10:00:00,0,0
2007-01-16 10:10:00,0,0
2007-01-16 10:20:00,0,0
2007-01-16 10:30:00,0,0
2007-01-16 10:40:00,0,0
2007-01-16 10:50:00,0,0
2007-01-16 11:00:00,0,0
2007-01-16 11:10:00,0,0
2007-01-16 11:20:00,0,0
2007-01-16 11:30:00,0,0
2007-01-16 11:40:00,0,0
2007-01-16 11:50:00,0,0
2007-01-16 12:00:00,0,0
2007-01-16 12:10:00,0,0
2007-01-16 12:20:00,0,0
2007-01-16 12:30:00,0,0
2007-01-16 12:40:00,0,0
2007-01-16 12:50:00,0,0
2007-01-16 13:00:00,0,0
2007-01-16 13:10:00,0,0
2007-01-16 13:20:00,0,0
2007-01-16 13:30:00,0,0
2007-01-16 13:40:00,0,0
2007-01-16 13:50:00,0,0
2007-01-16 14:00:00,0,0
2007-01-16 14:10:00,0,0
2007-01-16 14:20:00,0,0
2007-01-16 14:30:00,0,0
2007-01-16 14:40:00,0,0
2007-01-16 14:50:00,0,0
2007-01-16 15:00:00,0,0
2007-01-16 15:10:00,0,0
2007-01-16 15:20:00,0,0
2007-01-16 15:30:00,0,0
2007-01-16 15:40:00,0,0
2007-01-16 15:50:00,0,0
2007-01-16 16:00:00,0,0
2007-01-16 16:10:00,0,0
2007-01-16 16:20:00,0,0
2007-01-16 16:30:00,0,0
2007-01-16 16:40:00,0,0
2007-01-16 16:50:00,0,0
2007-01-16 17:00:00,0,0
2007-01-16 17:10:00,0,0
2007-01-16 17:20:00,0,0
2007-01-16 17:30:00,0,0
2007-01-16 17:40:00,0,0
2007-01-16 17:50:00,0,0
2007-01-16 18:00:00,0,0
2007-01-16 18:10:00,0,0
2007-01-16 18:20:00,0,0
2007-01-16 18:30:00,0,0
2007-01-16 18:40:00,0,0
2007-01-16 18:50:00,0,0
2007-01-16 19:00:00,0,0
2007-01-16 19:10:00,0,0
2007-01-16 19:20:00,0,0
2007-01-16 19:30:00,0,0
2007-01-16 19:40:00,0,0
2007-01-16 19:50:00,0,0
2007-01-16 20:00:00,0,0
2007-01-16 20:10:00,0,0
2007-01-16 20:20:00,0,0
2007-01-16 20:30:00,0,0
2007-01-16 20:40:00,0,0
2007-01-16 20:50:00,0,0
2007-01-16 21:00:00,0,0
2007-01-16 21:10:00,0,0
2007-01-16 21:20:00,0,0
2007-01-16 21:30:00,0,0
2007-01-16 21:40:00,0,0
2007-01-16 21:50:00,0,0
2007-01-16 22:00:00,0,0
2007-01-16 22:10:00,0,0
2007-01-16 22:20:00,0,0
2007-01-16 22:30:00,0,0
2007-01-16 22:40:00,0,0
2007-01-16 22:50:00,0,0
2007-01-16 23:00:00,0,0
2007-01-16 23:10:00,0,0
2007-01-16 23:20:00,0,0
2007-01-16 23:30:00,0,0
2007-01-16 23:40:00,0,0
2007-01-16 23:50:00,0,0
2007-01-17 00:00:00,0,0
2007-01-17 00:10:00,0,0
2007-01-17 00:20:00,0,0
2007-01-17 00:30:00,0,0
2007-01-17 00:40:00,0,0
2007-01-17 00:50:00,0,0
2007-01-17 01:00:00,0,0
2007-01-17 01:10:00,0,0
2007-01-17 01:20:00,0,0
2007-01-17 01:30:00,0,0
2007-01-17 01:40:00,0,0
2007-01-17 01:50:00,0,0
2007-01-17 02:00:00,0,0
2007-01-17 02:10:00,0,0
2007-01-17 02:20:00,0,0
2007-01-17 02:30:00,0,0
2007-01-17 02:40:00,0,0
2007-01-17 02:50:00,0,0
2007-01-17 03:00:00,0,0
2007-01-17 03:10:00,0,0
2007-01-17 03:20:00,0,0
2007-01-17 03:30:00,0,0
2007-01-17 03:40:00,0,0
2007-01-17 03:50:00,0,0
2007-01-17 04:00:00,0,0
2007-01-17 04:10:00,0,0
2007-01-17 04:20:00,0,0
2007-01-17 04:30:00,0,0
2007-01-17 04:40:00,0,0
2007-01-17 04:50:00,0,0
2007-01-17 05:00:00,0,0
2007-01-17 05:10:00,0,0
2007-01-17 05:20:00,0,0
2007-01-17 05:30:00,0,0
2007-01-17 05:40:00,0,0
2007-01-17 05:50:00,0,0
2007-01-17 06:00:00,0,0
2007-01-17 06:10:00,0,0
2007-01-17 06:20:00,0,0
2007-01-17 06:30:00,0,0
2007-01-17 06:40:00,0,0
2007-01-17 06:50:00,0,0
2007-01-17 07:00:00,0,0
2007-01-17 07:10:00,0,0
2007-01-17 07:20:00,0,0
2007-01-17 07:30:00,0,0
2007-01-17 07:40:00,0,0
2007-01-17 07:50:00,0,0
2007-01-17 08:00:00,0,0
2007-01-17 08:10:00,0,0
2007-01-17 08:20:00,0,0
2007-01-17 08:30:00,0,0
2007-01-17 08:40:00,0,0
2007-01-17 08:50:00,0,0
2007-01-17 09:00:00,0,0
2007-01-17 09:10:00,0,0
2007-01-17 09:20:00,0,0
2007-01-17 09:30:00,0,0
2007-01-17 09:40:00,0,0
2007-01-17 09:50:00,0,0
2007-01-17 10:00:00,0,0
2007-01-17 10:10:00,0,0
2007-01-17 10:20:00,0,0
2007-01-17 10:30:00,0,0
2007-01-17 10:40:00,0,0
2007-01-17 10:50:00,0,0
2007-01-17 11:00:00,0,0
2007-01-17 11:10:00,0,0
2007-01-17 11:20:00,0,0
2007-01-17 11:30:00,0,0
2007-01-17 11:40:00,0,0
2007-01-17 11:50:00,0,0
2007-01-17 12:00:00,0,0
2007-01-17 12:10:00,0,0
2007-01-17 12:20:00,0.356955610663243,0
2007-01-17 12:30:00,0.428346732795892,0.293095
2007-01-17 12:40:00,0.499737854928541,1.469629
2007-01-17 12:50:00,0.571128977061189,1.883351
2007-01-17 13:00:00,0.642520099193838,2.304418
2007-01-17 13:10:00,0.713911221326487,2.874228
2007-01-17 13:20:00,0.999475709857082,3.62468
2007-01-17 13:30:00,1.28504019838768,5.481071
2007-01-17 13:40:00,1.57060468691827,8.78299
2007-01-17 13:50:00,1.85616917544887,14.933091
2007-01-17 14:00:00,2.14173366397946,24.615262
2007-01-17 14:10:00,1.85616917544887,35.192505
2007-01-17 14:20:00,1.57060468691827,40.248586
2007-01-17 14:30:00,1.28504019838768,40.064416
2007-01-17 14:40:00,0.999475709857081,36.201033
2007-01-17 14:50:00,0.713911221326487,30.796844
2007-01-17 15:00:00,0.642520099193838,24.796634
2007-01-17 15:10:00,0.571128977061189,20.128412
2007-01-17 15:20:00,0.499737854928541,16.574918
2007-01-17 15:30:00,0.428346732795892,13.868106
2007-01-17 15:40:00,0.356955610663243,11.679416
2007-01-17 15:50:00,0,9.796146
2007-01-17 16:00:00,0,6.7598
2007-01-17 16:10:00,0,4.738193
2007-01-17 16:20:00,0,3.229552
2007-01-17 16:30:00,0,2.23019
2007-01-17 16:40:00,0,1.582051
2007-01-17 16:50:00,0,1.151131
2007-01-17 17:00:00,0,0.861586
2007-01-17 17:10:00,0,0.673898
2007-01-17 17:20:00,0,0.517344
2007-01-17 17:30:00,0,0.405111
2007-01-17 17:40:00,0,0.322437
2007-01-17 17:50:00,0,0.260071
2007-01-17 18:00:00,0,0.212066
2007-01-17 18:10:00,0,0.174482
2007-01-17 18:20:00,0,0.144636
2007-01-17 18:30:00,0,0.120652
2007-01-17 18:40:00,0,0.101196
2007-01-17 18:50:00,0,0.085294
2007-01-17 19:00:00,0,0.07222
2007-01-17 19:10:00,0,0.061425
2007-01-17 19:20:00,0,0.052489
2007-01-17 19:30:00,0,0.045095
2007-01-17 19:40:00,0,0.039002
2007-01-17 19:50:00,0,0.034028
2007-01-17 20:00:00,0,0.030046
2007-01-17 20:10:00,0,0.026931
2007-01-17 20:20:00,0,0.024594
2007-01-17 20:30:00,0,0.023073
2007-01-17 20:40:00,0,0.02228
2007-01-17 20:50:00,0,0.021544
2007-01-17 21:00:00,0,0.020853
2007-01-17 21:10:00,0,0.020203
2007-01-17 21:20:00,0,0.019589
2007-01-17 21:30:00,0,0.019009
2007-01-17 21:40:00,0,0.01846
2007-01-17 21:50:00,0,0.01794
2007-01-17 22:00:00,0,0.017446
2007-01-17 22:10:00,0,0.016977
2007-01-17 22:20:00,0,0.016497
2007-01-17 22:30:00,0,0.016065
2007-01-17 22:40:00,0,0.015663
2007-01-17 22:50:00,0,0.015279
2007-01-17 23:00:00,0,0.014912
2007-01-17 23:10:00,0,0.01456
2007-01-17 23:20:00,0,0.014223
2007-01-17 23:30:00,0,0.0139
2007-01-17 23:40:00,0,0.013589
2007-01-17 23:50:00,0.102511380194122,0.013291
2007-01-18 00:00:00,0.110712290609652,0.074329
2007-01-18 00:10:00,0.118913201025182,0.104936
2007-01-18 00:20:00,0.127114111440711,0.117819
2007-01-18 00:30:00,0.135315021856241,0.265419
2007-01-18 00:40:00,0.143515932271771,0.463489
2007-01-18 00:50:00,0.151716842687301,0.527345
2007-01-18 01:00:00,0.159917753102831,0.575256
2007-01-18 01:10:00,0.16811866351836,0.632369
2007-01-18 01:20:00,0.17631957393389,0.710581
2007-01-18 01:30:00,0.18452048434942,0.816524
2007-01-18 01:40:00,0.19272139476495,0.946548
2007-01-18 01:50:00,0.200922305180479,1.090614
2007-01-18 02:00:00,0.221424581219304,1.239387
2007-01-18 02:10:00,0.254228222881423,1.49626
2007-01-18 02:20:00,0.287031864543542,1.832691
2007-01-18 02:30:00,0.319835506205661,2.210678
2007-01-18 02:40:00,0.35263914786778,2.615476
2007-01-18 02:50:00,0.385442789529899,3.036257
2007-01-18 03:00:00,0.418246431192018,3.46834
2007-01-18 03:10:00,0.451050072854138,3.910969
2007-01-18 03:20:00,0.483853714516257,4.326159
2007-01-18 03:30:00,0.516657356178376,4.790408
2007-01-18 03:40:00,0.549460997840495,5.261212
2007-01-18 03:50:00,0.582264639502614,5.81717
2007-01-18 04:00:00,0.615068281164733,6.602785
2007-01-18 04:10:00,0.582264639502614,7.696118
2007-01-18 04:20:00,0.549460997840495,8.623524
2007-01-18 04:30:00,0.516657356178376,9.322569
2007-01-18 04:40:00,0.483853714516257,9.668401
2007-01-18 04:50:00,0.451050072854138,9.732317
2007-01-18 05:00:00,0.418246431192018,9.476115
2007-01-18 05:10:00,0.385442789529899,9.010472
2007-01-18 05:20:00,0.35263914786778,8.414094
2007-01-18 05:30:00,0.319835506205661,7.713233
2007-01-18 05:40:00,0.287031864543542,7.03443
2007-01-18 05:50:00,0.254228222881423,6.334692
2007-01-18 06:00:00,0.221424581219304,5.629264
2007-01-18 06:10:00,0.200922305180479,4.927646
2007-01-18 06:20:00,0.19272139476495,4.296998
2007-01-18 06:30:00,0.18452048434942,3.773616
2007-01-18 06:40:00,0.17631957393389,3.342674
2007-01-18 06:50:00,0.16811866351836,2.975185
2007-01-18 07:00:00,0.159917753102831,2.686847
2007-01-18 07:10:00,0.151716842687301,2.426554
2007-01-18 07:20:00,0.143515932271771,2.212549
2007-01-18 07:30:00,0.135315021856241,2.033946
2007-01-18 07:40:00,0.127114111440711,1.87941
2007-01-18 07:50:00,0.118913201025182,1.741961
2007-01-18 08:00:00,0.110712290609652,1.61727
2007-01-18 08:10:00,0.102511380194122,1.501784
2007-01-18 08:20:00,0,1.392805
2007-01-18 08:30:00,0,1.003242
2007-01-18 08:40:00,0,0.816351
2007-01-18 08:50:00,0,0.667496
2007-01-18 09:00:00,0,0.54305
2007-01-18 09:10:00,0,0.4406
2007-01-18 09:20:00,0,0.358264
2007-01-18 09:30:00,0,0.292755
2007-01-18 09:40:00,0,0.24062
2007-01-18 09:50:00,0,0.198923
2007-01-18 10:00:00,0,0.165345
2007-01-18 10:10:00,0,0.138104
2007-01-18 10:20:00,0,0.115847
2007-01-18 10:30:00,0,0.097547
2007-01-18 10:40:00,0,0.082424
2007-01-18 10:50:00,0,0.069879
2007-01-18 11:00:00,0,0.059443
2007-01-18 11:10:00,0,0.050749
2007-01-18 11:20:00,0,0.04351
2007-01-18 11:30:00,0,0.037503
2007-01-18 11:40:00,0,0.03256
2007-01-18 11:50:00,0,0.028555
2007-01-18 12:00:00,0,0.025393
2007-01-18 12:10:00,0,0.022977
2007-01-18 12:20:00,0,0.02128
2007-01-18 12:30:00,0,0.02042
2007-01-18 12:40:00,0,0.019794
2007-01-18 12:50:00,0,0.019203
2007-01-18 13:00:00,0,0.018644
2007-01-18 13:10:00,0,0.018114
2007-01-18 13:20:00,0,0.017612
2007-01-18 13:30:00,0,0.017134
2007-01-18 13:40:00,0,0.01668
2007-01-18 13:50:00,0,0.016207
2007-01-18 14:00:00,0,0.015798
2007-01-18 14:10:00,0,0.015408
2007-01-18 14:20:00,0,0.015035
2007-01-18 14:30:00,0,0.014678
2007-01-18 14:40:00,0,0.014336
2007-01-18 14:50:00,0,0.014008
2007-01-18 15:00:00,0,0.013694
2007-01-18 15:10:00,0,0.013392
2007-01-18 15:20:00,0,0.013101
2007-01-18 15:30:00,0,0.012822
2007-01-18 15:40:00,0,0.012553
2007-01-18 15:50:00,0,0.012294
2007-01-18 16:00:00,0,0.012044
2007-01-18 16:10:00,0,0.011803
2007-01-18 16:20:00,0,0.011571
2007-01-18 16:30:00,0,0.011347
2007-01-18 16:40:00,0,0.01113
2007-01-18 16:50:00,0,0.01092
2007-01-18 17:00:00,0,0.010717
2007-01-18 17:10:00,0,0
2007-01-18 17:20:00,0,0
2007-01-18 17:30:00,0,0
2007-01-18 17:40:00,0,0
2007-01-18 17:50:00,0,0
2007-01-18 18:00:00,0,0
2007-01-18 18:10:00,0,0
2007-01-18 18:20:00,0,0
2007-01-18 18:30:00,0,0
2007-01-18 18:40:00,0,0
2007-01-18 18:50:00,0.208885770716079,0
2007-01-18 19:00:00,0.224077463131793,0.165756
2007-01-18 19:10:00,0.239269155547508,0.30738
2007-01-18 19:20:00,0.254460847963223,0.835099
2007-01-18 19:30:00,0.269652540378938,0.962442
2007-01-18 19:40:00,0.284844232794653,1.070853
2007-01-18 19:50:00,0.300035925210367,1.240306
2007-01-18 20:00:00,0.315227617626082,1.47281
2007-01-18 20:10:00,0.330419310041797,1.755884
2007-01-18 20:20:00,0.345611002457512,2.09359
2007-01-18 20:30:00,0.360802694873227,2.555612
2007-01-18 20:40:00,0.375994387288941,3.042455
2007-01-18 20:50:00,0.391186079704656,3.475669
2007-01-18 21:00:00,0.406377772120371,3.825327
2007-01-18 21:10:00,0.432963233847872,4.163604
2007-01-18 21:20:00,0.493730003510731,4.494065
2007-01-18 21:30:00,0.55449677317359,4.996885
2007-01-18 21:40:00,0.615263542836449,5.840198
2007-01-18 21:50:00,0.676030312499309,7.072388
2007-01-18 22:00:00,0.736797082162168,8.692309
2007-01-18 22:10:00,0.797563851825027,10.597025
2007-01-18 22:20:00,0.858330621487886,12.631318
2007-01-18 22:30:00,0.919097391150745,14.655386
2007-01-18 22:40:00,0.979864160813605,16.589616
2007-01-18 22:50:00,1.04063093047646,18.421491
2007-01-18 23:00:00,1.10139770013932,20.171211
2007-01-18 23:10:00,1.16216446980218,21.868404
2007-01-18 23:20:00,1.22293123946504,23.51814
2007-01-18 23:30:00,1.22293123946504,25.136564
2007-01-18 23:40:00,1.16216446980218,26.258353
2007-01-18 23:50:00,1.10139770013932,26.58535
2007-01-19 00:00:00,1.04063093047646,26.200422
2007-01-19 00:10:00,1.01911074602653,25.205322
2007-01-19 00:20:00,0.961050637412836,24.258928
2007-01-19 00:30:00,0.902990528799144,23.142377
2007-01-19 00:40:00,0.844930420185452,21.889356
2007-01-19 00:50:00,0.78687031157176,20.629042
2007-01-19 01:00:00,0.728810202958068,19.308015
2007-01-19 01:10:00,0.670750094344376,17.953487
2007-01-19 01:20:00,0.612689985730684,16.58544
2007-01-19 01:30:00,0.554629877116992,15.215408
2007-01-19 01:40:00,0.4965697685033,13.849982
2007-01-19 01:50:00,0.472690967824966,12.49356
2007-01-19 02:00:00,0.460205936458418,11.3561
2007-01-19 02:10:00,0.447720905091871,10.45112
2007-01-19 02:20:00,0.435235873725323,9.760211
2007-01-19 02:30:00,0.422750842358775,9.224597
2007-01-19 02:40:00,0.414325802565978,8.736494
2007-01-19 02:50:00,0.409960754346932,8.35773
2007-01-19 03:00:00,0.405595706127886,8.062211
2007-01-19 03:10:00,0.40123065790884,7.825297
2007-01-19 03:20:00,0.396865609689794,7.633289
2007-01-19 03:30:00,0.392500561470747,7.472432
2007-01-19 03:40:00,0.388135513251701,7.331954
2007-01-19 03:50:00,0.383770465032655,7.204357
2007-01-19 04:00:00,0.379405416813609,7.084736
2007-01-19 04:10:00,0.181346290294199,6.970003
2007-01-19 04:20:00,0.192172934490867,5.822408
2007-01-19 04:30:00,0.202999578687536,5.093027
2007-01-19 04:40:00,0.213826222884205,4.430797
2007-01-19 04:50:00,0.224652867080873,3.941179
2007-01-19 05:00:00,0.235479511277542,3.640057
2007-01-19 05:10:00,0.224652867080873,3.415759
2007-01-19 05:20:00,0.213826222884205,3.223548
2007-01-19 05:30:00,0.202999578687536,3.069023
2007-01-19 05:40:00,0.192172934490867,2.920354
2007-01-19 05:50:00,0.181346290294199,2.765077
2007-01-19 06:00:00,0.17051964609753,2.60205
2007-01-19 06:10:00,0.159693001900862,2.437281
2007-01-19 06:20:00,0.148866357704193,2.2717
2007-01-19 06:30:00,0.138039713507524,2.110302
2007-01-19 06:40:00,0.127213069310856,1.954929
2007-01-19 06:50:00,0.116386425114187,1.804626
2007-01-19 07:00:00,0.105559780917519,1.659582
2007-01-19 07:10:00,0.0947331367208501,1.520104
2007-01-19 07:20:00,0.0839064925241815,1.385493
2007-01-19 07:30:00,0.0771398399012637,1.254853
2007-01-19 07:40:00,0.0744331788520965,1.140766
2007-01-19 07:50:00,0.0717265178029294,1.047287
2007-01-19 08:00:00,0.0690198567537622,0.965145
2007-01-19 08:10:00,0.0663131957045951,0.893066
2007-01-19 08:20:00,0.0636065346554279,0.829758
2007-01-19 08:30:00,0.0608998736062608,0.773675
2007-01-19 08:40:00,0.0581932125570936,0.723337
2007-01-19 08:50:00,0.0554865515079265,0.677488
2007-01-19 09:00:00,0.0527798904587594,0.635116
2007-01-19 09:10:00,0.0500732294095922,0.595435
2007-01-19 09:20:00,0.0473665683604251,0.557846
2007-01-19 09:30:00,0.0446599073112579,0.521896
2007-01-19 09:40:00,0.0419532462620908,0.487251
2007-01-19 09:50:00,0.0392465852129236,0.453664
2007-01-19 10:00:00,0,0.420959
2007-01-19 10:10:00,0,0.301103
2007-01-19 10:20:00,0,0.249406
2007-01-19 10:30:00,0,0.214357
2007-01-19 10:40:00,0,0.185182
2007-01-19 10:50:00,0,0.15886
2007-01-19 11:00:00,0,0.135748
2007-01-19 11:10:00,0,0.115758
2007-01-19 11:20:00,0,0.098612
2007-01-19 11:30:00,0,0.083974
2007-01-19 11:40:00,0,0.071515
2007-01-19 11:50:00,0,0.060937
2007-01-19 12:00:00,0,0.05198
2007-01-19 12:10:00,0,0.04442
2007-01-19 12:20:00,0,0.038065
2007-01-19 12:30:00,0,0.03276
2007-01-19 12:40:00,0,0.028382
2007-01-19 12:50:00,0,0.024839
2007-01-19 13:00:00,0,0.022066
2007-01-19 13:10:00,0,0.019995
2007-01-19 13:20:00,0,0.018629
2007-01-19 13:30:00,0,0.018029
2007-01-19 13:40:00,0,0.017531
2007-01-19 13:50:00,0,0.017057
2007-01-19 14:00:00,0,0.016607
2007-01-19 14:10:00,0,0.016138
2007-01-19 14:20:00,0,0.015732
2007-01-19 14:30:00,0,0.015345
2007-01-19 14:40:00,0,0.014975
2007-01-19 14:50:00,0,0.01462
2007-01-19 15:00:00,0,0.014281
2007-01-19 15:10:00,0,0.013955
2007-01-19 15:20:00,0,0.013643
2007-01-19 15:30:00,0,0.013343
2007-01-19 15:40:00,0,0.013054
2007-01-19 15:50:00,0,0.012777
2007-01-19 16:00:00,0,0.012509
2007-01-19 16:10:00,0,0.012252
2007-01-19 16:20:00,0,0.012004
2007-01-19 16:30:00,0,0.011764
2007-01-19 16:40:00,0,0.011533
2007-01-19 16:50:00,0,0.01131
2007-01-19 17:00:00,0,0.011094
2007-01-19 17:10:00,0,0.010886
2007-01-19 17:20:00,0,0.010684
2007-01-19 17:30:00,0,0
2007-01-19 17:40:00,0,0
2007-01-19 17:50:00,0,0
2007-01-19 18:00:00,0,0
2007-01-19 18:10:00,0,0
2007-01-19 18:20:00,0.0820510492960425,0
2007-01-19 18:30:00,0.100284615806274,0.054999
2007-01-19 18:40:00,0.118518182316506,0.089814
2007-01-19 18:50:00,0.136751748826738,0.112145
2007-01-19 19:00:00,0.154985315336969,0.205964
2007-01-19 19:10:00,0.200569231612548,0.514669
2007-01-19 19:20:00,0.273503497653475,0.727334
2007-01-19 19:30:00,0.346437763694402,1.028132
2007-01-19 19:40:00,0.419372029735328,1.388368
2007-01-19 19:50:00,0.492306295776255,1.847674
2007-01-19 20:00:00,0.419372029735328,2.496803
2007-01-19 20:10:00,0.346437763694402,2.918094
2007-01-19 20:20:00,0.273503497653475,3.294493
2007-01-19 20:30:00,0.200569231612548,3.373081
2007-01-19 20:40:00,0.154985315336969,3.183115
2007-01-19 20:50:00,0.136751748826738,2.842122
2007-01-19 21:00:00,0.118518182316506,2.503672
2007-01-19 21:10:00,0.100284615806274,2.172902
2007-01-19 21:20:00,0.0820510492960425,1.872809
2007-01-19 21:30:00,0,1.596088
2007-01-19 21:40:00,0,1.156343
2007-01-19 21:50:00,0,0.907017
2007-01-19 22:00:00,0,0.719776
2007-01-19 22:10:00,0,0.573768
2007-01-19 22:20:00,0,0.458231
2007-01-19 22:30:00,0,0.36803
2007-01-19 22:40:00,0,0.297719
2007-01-19 22:50:00,0,0.242614
2007-01-19 23:00:00,0,0.199064
2007-01-19 23:10:00,0,0.164326
2007-01-19 23:20:00,0,0.136362
2007-01-19 23:30:00,0,0.113662
2007-01-19 23:40:00,0,0.095098
2007-01-19 23:50:00,0,0.079825
2007-01-20 00:00:00,0,0.067205
2007-01-20 00:10:00,0,0.056741
2007-01-20 00:20:00,0,0.048049
2007-01-20 00:30:00,0,0.040827
2007-01-20 00:40:00,0,0.034844
2007-01-20 00:50:00,0,0.029923
2007-01-20 01:00:00,0,0.02593
2007-01-20 01:10:00,0,0.022773
2007-01-20 01:20:00,0,0.020352
2007-01-20 01:30:00,0,0.018613
2007-01-20 01:40:00,0,0.017653
2007-01-20 01:50:00,0,0.017174
2007-01-20 02:00:00,0,0.016718
2007-01-20 02:10:00,0,0.016243
2007-01-20 02:20:00,0,0.015832
2007-01-20 02:30:00,0,0.015441
2007-01-20 02:40:00,0,0.015066
2007-01-20 02:50:00,0,0.014708
2007-01-20 03:00:00,0,0.014365
2007-01-20 03:10:00,0,0.014036
2007-01-20 03:20:00,0,0.01372
2007-01-20 03:30:00,0,0.013417
2007-01-20 03:40:00,0,0.013125
2007-01-20 03:50:00,0,0.012845
2007-01-20 04:00:00,0,0.012575
2007-01-20 04:10:00,0,0.012316
2007-01-20 04:20:00,0,0.012065
2007-01-20 04:30:00,0,0.011824
2007-01-20 04:40:00,0,0.01159
2007-01-20 04:50:00,0,0.011365
2007-01-20 05:00:00,0,0.011148
2007-01-20 05:10:00,0,0.010938
2007-01-20 05:20:00,0,0.010734
2007-01-20 05:30:00,0,0
2007-01-20 05:40:00,0,0
2007-01-20 05:50:00,0,0
2007-01-20 06:00:00,0,0
2007-01-20 06:10:00,0,0
2007-01-20 06:20:00,0,0
2007-01-20 06:30:00,0,0
2007-01-20 06:40:00,0,0
2007-01-20 06:50:00,0,0
2007-01-20 07:00:00,0,0
2007-01-20 07:10:00,0,0
2007-01-20 07:20:00,0,0
2007-01-20 07:30:00,0,0
2007-01-20 07:40:00,0,0
2007-01-20 07:50:00,0,0
2007-01-20 08:00:00,0,0
2007-01-20 08:10:00,0,0
2007-01-20 08:20:00,0,0
2007-01-20 08:30:00,0,0
2007-01-20 08:40:00,0,0
2007-01-20 08:50:00,0,0
2007-01-20 09:00:00,0,0
2007-01-20 09:10:00,0,0
2007-01-20 09:20:00,0,0
2007-01-20 09:30:00,0,0
2007-01-20 09:40:00,0,0
2007-01-20 09:50:00,0,0
2007-01-20 10:00:00,0,0
2007-01-20 10:10:00,0,0
2007-01-20 10:20:00,0,0
2007-01-20 10:30:00,0,0
2007-01-20 10:40:00,0,0
2007-01-20 10:50:00,0,0
2007-01-20 11:00:00,0,0
2007-01-20 11:10:00,0,0
2007-01-20 11:20:00,0,0
2007-01-20 11:30:00,0,0
2007-01-20 11:40:00,0,0
2007-01-20 11:50:00,0,0
2007-01-20 12:00:00,0,0
2007-01-20 12:10:00,0,0
2007-01-20 12:20:00,0,0
2007-01-20 12:30:00,0,0
2007-01-20 12:40:00,0,0
2007-01-20 12:50:00,0,0
2007-01-20 13:00:00,0,0
2007-01-20 13:10:00,0,0
2007-01-20 13:20:00,0,0
2007-01-20 13:30:00,0,0
2007-01-20 13:40:00,0,0
2007-01-20 13:50:00,0,0
2007-01-20 14:00:00,0,0
2007-01-20 14:10:00,0,0
2007-01-20 14:20:00,0,0
2007-01-20 14:30:00,0,0
2007-01-20 14:40:00,0,0
2007-01-20 14:50:00,0,0
2007-01-20 15:00:00,0,0
2007-01-20 15:10:00,0,0
2007-01-20 15:20:00,0,0
2007-01-20 15:30:00,0,0
2007-01-20 15:40:00,0,0
2007-01-20 15:50:00,0,0
2007-01-20 16:00:00,0,0
2007-01-20 16:10:00,0,0
2007-01-20 16:20:00,0,0
2007-01-20 16:30:00,0,0
2007-01-20 16:40:00,0,0
2007-01-20 16:50:00,0,0
2007-01-20 17:00:00,0,0
2007-01-20 17:10:00,0,0
2007-01-20 17:20:00,0,0
2007-01-20 17:30:00,0,0
2007-01-20 17:40:00,0,0
2007-01-20 17:50:00,0,0
2007-01-20 18:00:00,0,0
2007-01-20 18:10:00,0,0
2007-01-20 18:20:00,0,0
2007-01-20 18:30:00,0,0
2007-01-20 18:40:00,0,0
2007-01-20 18:50:00,0,0
2007-01-20 19:00:00,0,0
2007-01-20 19:10:00,0,0
2007-01-20 19:20:00,0,0
2007-01-20 19:30:00,0,0
2007-01-20 19:40:00,0,0
2007-01-20 19:50:00,0,0
2007-01-20 20:00:00,0,0
2007-01-20 20:10:00,0,0
2007-01-20 20:20:00,0,0
2007-01-20 20:30:00,0,0
2007-01-20 20:40:00,0,0
2007-01-20 20:50:00,0,0
2007-01-20 21:00:00,0,0
2007-01-20 21:10:00,0,0
2007-01-20 21:20:00,0,0
2007-01-20 21:30:00,0,0
2007-01-20 21:40:00,0,0
2007-01-20 21:50:00,0,0
2007-01-20 22:00:00,0,0
2007-01-20 22:10:00,0,0
2007-01-20 22:20:00,0,0
2007-01-20 22:30:00,0,0
2007-01-20 22:40:00,0,0
2007-01-20 22:50:00,0,0
2007-01-20 23:00:00,0,0
2007-01-20 23:10:00,0,0
2007-01-20 23:20:00,0,0
2007-01-20 23:30:00,0,0
2007-01-20 23:40:00,0,0
2007-01-20 23:50:00,0,0
2007-01-21 00:00:00,0,0
2007-01-21 00:10:00,0,0
2007-01-21 00:20:00,0,0
2007-01-21 00:30:00,0,0
2007-01-21 00:40:00,0,0
2007-01-21 00:50:00,0,0
2007-01-21 01:00:00,0,0
2007-01-21 01:10:00,0,0
2007-01-21 01:20:00,0,0
2007-01-21 01:30:00,0,0
2007-01-21 01:40:00,0,0
2007-01-21 01:50:00,0,0
2007-01-21 02:00:00,0,0
2007-01-21 02:10:00,0,0
2007-01-21 02:20:00,0,0
2007-01-21 02:30:00,0,0
2007-01-21 02:40:00,0,0
2007-01-21 02:50:00,0,0
2007-01-21 03:00:00,0,0
2007-01-21 03:10:00,0,0
